user_id,user_embedding
1906,"0.0,0.007088292,0.035963655,0.7756072,0.060816485,0.0,0.7236741,0.022694953"
1907,"0.0,0.0039651347,0.03976909,0.92770195,0.06445667,0.0,0.6805475,0.019194223"
1908,"0.0,0.0009156382,0.043693617,1.0903833,0.0679529,0.0,0.63468677,0.015942767"
1909,"0.0,0.0068206917,0.036237307,0.7674152,0.061286516,0.0,0.72630185,0.02230553"
1910,"0.0,0.0,0.058824085,1.6897864,0.08173511,0.0,0.46969825,0.002370147"
1911,"0.0,0.0027865432,0.041516982,1.0088335,0.06593798,0.0,0.6567642,0.018167272"
1912,"0.0,0.010939073,0.027621591,0.0,0.05830039,0.0,1.0148209,0.026341384"
1913,"0.0,0.0021465095,0.04227066,1.0388662,0.066613294,0.0,0.64831704,0.017491955"
1914,"0.0,0.0015960131,0.04283095,1.0605483,0.06715569,0.0,0.6425187,0.016940735"
1915,"0.0,0.006382231,0.036862962,0.7965537,0.061809566,0.0,0.71794915,0.021710133"
1916,"0.0,0.0033847,0.040838197,0.9789877,0.06532557,0.0,0.6651887,0.018647121"
1917,"0.0,0.0,0.05136978,1.3969601,0.07486815,0.0,0.55033875,0.009237105"
1918,"0.0,0.004505146,0.039086115,0.89835036,0.06391032,0.0,0.68889254,0.019638304"
1919,"0.0,0.0,0.06310583,1.8561348,0.0854516,0.0,0.42530474,0.0"
1920,"0.0,0.0012601595,0.043202862,1.0756688,0.067544565,0.0,0.6380009,0.016560685"
1921,"0.0,0.0086682895,0.033948224,0.64211893,0.05930331,0.0,0.76245415,0.024050493"
1922,"0.0,0.0024962518,0.041659087,1.0130978,0.066092685,0.0,0.6558256,0.017948892"
1923,"0.0,0.005230983,0.03819241,0.8593677,0.06296576,0.0,0.7003727,0.020685108"
1924,"0.0,0.0,0.04474622,1.1295457,0.06895193,0.0,0.62445426,0.014851859"
1925,"0.0,0.0,0.04473125,1.129541,0.06880727,0.0,0.6248196,0.015065898"
1926,"0.0,0.0,0.06557809,1.9523194,0.087744154,0.0,0.39892536,0.0"
1927,"0.0,0.001237967,0.043261588,1.0772703,0.06748942,0.0,0.63830477,0.016615828"
1928,"0.0,0.0,0.04538185,1.1629659,0.06960494,0.0,0.6134177,0.014500309"
1929,"0.0,0.0021782452,0.042067297,1.0258118,0.06656052,0.0,0.65240705,0.017257918"
1930,"0.0,0.011664159,0.030518785,0.55747664,0.055326186,0.0,0.7867688,0.028212631"
1931,"0.0,0.00556748,0.037746828,0.83089864,0.06263477,0.0,0.7082091,0.021121852"
1932,"0.0,0.0,0.052490488,1.4390299,0.07579492,0.0,0.5397488,0.00831034"
1933,"0.0,0.011534538,0.029803555,0.438433,0.05553659,0.0,0.82216173,0.027953567"
1934,"0.0,0.009450979,0.032897066,0.6189085,0.05804189,0.0,0.76957864,0.025276203"
1935,"0.0,0.0,0.052428056,1.4389433,0.07587886,0.0,0.5385085,0.008226395"
1936,"0.0,0.0006333105,0.043945704,1.1044228,0.0681486,0.0,0.6305856,0.015949897"
1937,"0.0,0.011501737,0.029871022,0.47059792,0.055276,0.0,0.8141173,0.027809016"
1938,"0.0,0.01134154,0.030795412,0.5490788,0.055892095,0.0,0.78943914,0.027294751"
1939,"0.0,0.010935517,0.03104671,0.5065188,0.05661665,0.0,0.80182934,0.026712334"
1940,"0.0,0.001352544,0.043158542,1.0728436,0.06737859,0.0,0.6396241,0.016726661"
1941,"0.0,0.0,0.04588853,1.1810412,0.0698939,0.0,0.60944796,0.014211358"
1942,"0.0,0.010487355,0.03186917,0.5723453,0.056997683,0.0,0.7827052,0.026378607"
1943,"0.0,0.0,0.045454994,1.1615841,0.06931141,0.0,0.61605155,0.014793849"
1944,"0.0,0.0,0.048121735,1.2676369,0.07188515,0.0,0.5863066,0.012220101"
1945,"0.0,0.011592243,0.029244104,0.36237732,0.055484794,0.0,0.84480155,0.028107256"
1946,"0.0,0.0045767417,0.039135188,0.90914154,0.06368694,0.0,0.6856801,0.020174196"
1947,"0.0,0.0011063926,0.043328963,1.0788803,0.067466766,0.0,0.63831234,0.016638491"
1948,"0.0,0.0029244255,0.04103632,0.97915757,0.06549566,0.0,0.6665795,0.0181599"
1949,"0.0,0.0,0.046038922,1.1873784,0.07006211,0.0,0.6075773,0.014043145"
1950,"0.0,0.0,0.051882952,1.4161023,0.07529094,0.0,0.5456548,0.008814314"
1951,"0.0,0.007328028,0.03568757,0.7642541,0.06060709,0.0,0.72675943,0.022921212"
1952,"0.0,0.0012898874,0.043132424,1.0718124,0.067355655,0.0,0.63981426,0.016749594"
1953,"0.0,0.0051578404,0.038206737,0.84269845,0.06311179,0.0,0.70536685,0.020543832"
1954,"0.0,0.004226795,0.03961612,0.9286864,0.0642195,0.0,0.67966807,0.019613706"
1955,"0.0,0.0082695605,0.034507487,0.7069756,0.0596177,0.0,0.7434256,0.023890045"
1956,"0.0,0.0018019322,0.042579845,1.0488183,0.06693157,0.0,0.6459282,0.017093122"
1957,"0.0,6.165914e-05,0.04448983,1.1253209,0.06859073,0.0,0.6251594,0.015514522"
1958,"0.0,0.0,0.04780206,1.2546067,0.07153145,0.0,0.5901815,0.012573801"
1959,"0.0,0.0011777552,0.04345367,1.0841073,0.06789017,0.0,0.6355205,0.01607211"
1960,"0.0,0.0007734718,0.043798562,1.0978923,0.06793426,0.0,0.6327445,0.016170997"
1961,"0.0,0.00062496867,0.043957017,1.1017848,0.06821049,0.0,0.6313169,0.015750509"
1962,"0.0,0.011799388,0.030952042,0.5823639,0.055759445,0.0,0.7777815,0.028121667"
1963,"0.0,0.0,0.059010424,1.6980033,0.08190538,0.0,0.46713078,0.0021998752"
1964,"0.0,0.010235264,0.032076575,0.5817302,0.05732929,0.0,0.7798992,0.026049197"
1965,"0.0,0.0111818,0.030848784,0.47878373,0.056578524,0.0,0.8102027,0.026655648"
1966,"0.0,0.00088823587,0.04330396,1.0767729,0.06738202,0.0,0.6395668,0.016723227"
1967,"0.0,0.0055046612,0.037990414,0.8537663,0.0628098,0.0,0.70166224,0.020708853"
1968,"0.0,0.011465947,0.029134603,0.3643831,0.05524676,0.0,0.84558475,0.027997755"
1969,"0.0,0.0,0.05666923,1.6032447,0.07957375,0.0,0.49485812,0.0045315083"
1970,"0.0,0.0018240446,0.042769987,1.0562229,0.067153156,0.0,0.6435906,0.01683304"
1971,"0.0,0.0,0.054368693,1.5131698,0.077505715,0.0,0.5192838,0.006599538"
1972,"0.0,0.0,0.052893855,1.456708,0.07626763,0.0,0.5336804,0.007837629"
1973,"0.0,0.0,0.04768443,1.2501904,0.07140297,0.0,0.5915096,0.01270229"
1974,"0.0,0.0005879998,0.044097725,1.1104081,0.068282574,0.0,0.6286689,0.0157948"
1975,"0.0,0.0030259388,0.040746942,0.9678237,0.06520883,0.0,0.67008007,0.01858638"
1976,"0.0,0.0077625434,0.035179365,0.7389041,0.060063697,0.0,0.73474085,0.023344174"
1977,"0.0,0.0,0.045245387,1.1534636,0.0694518,0.0,0.617141,0.014506918"
1978,"0.0,0.00067737605,0.044064052,1.1102233,0.06830897,0.0,0.6280691,0.015796278"
1979,"0.0,0.0023811627,0.041590005,0.99376464,0.06626486,0.0,0.66288424,0.017181328"
1980,"0.0,0.0048073465,0.038982477,0.9031588,0.063609414,0.0,0.68710154,0.020240933"
1981,"0.0,0.0039493963,0.040007573,0.94051385,0.06468054,0.0,0.67662853,0.019001935"
1982,"0.0,0.0069394517,0.03617062,0.7699405,0.06111774,0.0,0.72577107,0.022282533"
1983,"0.0,0.0,0.0834592,2.6512506,0.10373711,0.0,0.20932186,0.0"
1984,"0.0,0.004505059,0.03902523,0.8989464,0.063696735,0.0,0.6892025,0.019880803"
1985,"0.0,0.003923457,0.039788168,0.9302934,0.06438233,0.0,0.6801311,0.019236568"
1986,"0.0,0.0034244042,0.040478557,0.95274734,0.06518367,0.0,0.673329,0.018505607"
1987,"0.0,0.009883279,0.032261223,0.5508355,0.057726167,0.0,0.78867763,0.025866555"
1988,"0.0,0.0044748033,0.03928499,0.916541,0.06388153,0.0,0.68315846,0.020037638"
1989,"0.0,0.0,0.052916944,1.4565706,0.07627103,0.0,0.5340292,0.007834226"
1990,"0.0,0.00370049,0.04005085,0.94431317,0.064498946,0.0,0.67627895,0.019332696"
1991,"0.0,0.008809297,0.033830006,0.6677906,0.058989335,0.0,0.7547499,0.024730794"
1992,"0.0,0.011093185,0.030994382,0.538025,0.05620166,0.0,0.7924826,0.027160104"
1993,"0.0,0.0038637472,0.0403168,0.9608338,0.06493555,0.0,0.66976523,0.019063788"
1994,"0.0,0.0045322794,0.03908098,0.9038034,0.06369348,0.0,0.6875583,0.019992676"
1995,"0.0,0.008898855,0.0336825,0.64702195,0.05889442,0.0,0.76084274,0.024706088"
1996,"0.0,0.0,0.05484526,1.5332174,0.07802622,0.0,0.5132575,0.006079031"
1997,"0.0,0.008179457,0.034699008,0.7228119,0.05955211,0.0,0.7389662,0.023941396"
1998,"0.0,0.0,0.048252925,1.2761761,0.07227209,0.0,0.58196855,0.011833161"
1999,"0.0,0.0060435617,0.037153047,0.8108788,0.062250033,0.0,0.7138287,0.021243487"
2000,"0.0,0.0037234072,0.040153444,0.95145804,0.064638495,0.0,0.67365694,0.019323206"
2001,"0.0,0.005082419,0.038354155,0.8673632,0.063304335,0.0,0.6976682,0.02017771"
2002,"0.0,0.0,0.053103454,1.465765,0.07657133,0.0,0.5306487,0.007533921"
2003,"0.0,0.0,0.06795686,2.0469985,0.08986409,0.0,0.3725662,0.0"
2004,"0.0,0.0,0.06035461,1.747147,0.08285571,0.0,0.45562312,0.0012495518"
2005,"0.0,0.011615455,0.02938852,0.37965608,0.055431638,0.0,0.8402845,0.028035525"
2006,"0.0,0.0,0.05200024,1.4211075,0.07543481,0.0,0.5439522,0.008670447"
2007,"0.0,0.004454373,0.039260175,0.9088352,0.064054966,0.0,0.68578756,0.019443225"
2008,"0.0,0.0,0.06462009,1.9141686,0.08670531,0.0,0.41014904,0.0"
2009,"0.0,0.005928941,0.037287306,0.82376456,0.062261667,0.0,0.71022654,0.021161184"
2010,"0.0,0.011292204,0.028406665,0.09761053,0.05666747,0.0,0.922591,0.027269807"
2011,"0.0,0.0,0.05004257,1.3437063,0.07366725,0.0,0.5650859,0.0104380045"
2012,"0.0,0.011592038,0.029819112,0.50359464,0.054978196,0.0,0.8046788,0.02796159"
2013,"0.0,0.0,0.04637777,1.200705,0.07039384,0.0,0.60396075,0.013711417"
2014,"0.0,0.009059878,0.033593114,0.65880436,0.05871226,0.0,0.75736415,0.024794467"
2015,"0.0,0.0074098674,0.035887472,0.7770798,0.060694877,0.0,0.7225598,0.023013255"
2016,"0.0,0.0,0.06112975,1.780475,0.08380127,0.0,0.4447651,0.00030398928"
2017,"0.0,0.0,0.049995773,1.3421857,0.07360567,0.0,0.5656364,0.010499584"
2018,"0.0,0.0,0.05190491,1.4181027,0.07539658,0.0,0.5444318,0.008708673"
2019,"0.0,0.004841024,0.038684085,0.86682653,0.06366424,0.0,0.6977486,0.019968111"
2020,"0.0,0.0053231996,0.038108278,0.8666029,0.06280978,0.0,0.69764435,0.020929545"
2021,"0.0,0.0,0.0465905,1.2075183,0.07042631,0.0,0.6028904,0.013678944"
2022,"0.0,0.0038847597,0.04011482,0.9525671,0.0645621,0.0,0.6729496,0.019543152"
2023,"0.0,0.0011626789,0.043311313,1.0782976,0.0674579,0.0,0.6382456,0.016647354"
2024,"0.0,0.006014545,0.037202936,0.81912076,0.062048428,0.0,0.7115772,0.021619763"
2025,"0.0,0.0,0.04706916,1.2279458,0.07105507,0.0,0.5960392,0.013050184"
2026,"0.0,0.0069277543,0.036055956,0.746806,0.061228696,0.0,0.7326768,0.022113424"
2027,"0.0,0.0,0.044997584,1.1472688,0.06923173,0.0,0.61818635,0.014873521"
2028,"0.0,0.0046693212,0.038770724,0.8618541,0.06381475,0.0,0.69970196,0.0198416"
2029,"0.0,0.0038022222,0.04025743,0.95733035,0.064803794,0.0,0.6711628,0.019198626"
2030,"0.0,0.0,0.05320674,1.4672251,0.07639839,0.0,0.53223276,0.007706873"
2031,"0.0,0.0052999104,0.038171902,0.86949205,0.062812984,0.0,0.69722056,0.021042824"
2032,"0.0,0.0,0.048787326,1.2949805,0.0725789,0.0,0.5780196,0.011526357"
2033,"0.0,0.011578741,0.029958166,0.45090184,0.05570792,0.0,0.8181798,0.02774088"
2034,"0.0,0.0,0.045692448,1.1735427,0.06976783,0.0,0.61114675,0.014337418"
2035,"0.0,0.0025941208,0.041710198,1.0164762,0.06617801,0.0,0.65442646,0.017899465"
2036,"0.0,0.0,0.05106709,1.384206,0.07458692,0.0,0.55423164,0.009518335"
2037,"0.0,0.0004914636,0.04420386,1.112411,0.06846309,0.0,0.62839466,0.015516422"
2038,"0.0,0.0,0.050853007,1.376671,0.07451752,0.0,0.55551326,0.009587731"
2039,"0.0,0.002018421,0.042134084,1.0241705,0.06669293,0.0,0.6534094,0.016964398"
2040,"0.0,0.0041812635,0.039418228,0.91226494,0.0640947,0.0,0.68541825,0.019574491"
2041,"0.0,0.006516009,0.03699496,0.8268232,0.061698318,0.0,0.7081378,0.022305813"
2042,"0.0,0.003947405,0.039681226,0.9251899,0.06432517,0.0,0.6817109,0.019198418"
2043,"0.0,0.011321723,0.028498314,0.1084618,0.05664085,0.0,0.9193431,0.027361458"
2044,"0.0,0.0028848266,0.041118987,0.9835528,0.0656496,0.0,0.66528,0.018007923"
2045,"0.0,0.0049209073,0.038506877,0.84930897,0.06359933,0.0,0.7029711,0.020031843"
2046,"0.0,0.008065155,0.034707405,0.7069448,0.059850637,0.0,0.7437433,0.023599684"
2047,"0.0,0.0068234922,0.036181618,0.73502,0.06145677,0.0,0.73568636,0.022067944"
2048,"0.0,0.0,0.053746566,1.4901733,0.07711035,0.0,0.5246942,0.006994901"
2049,"0.0,0.0036851512,0.04013235,0.9338091,0.064924106,0.0,0.6790338,0.018665727"
2050,"0.0,0.0,0.05455347,1.5207784,0.07773338,0.0,0.5167231,0.0063718744"
2051,"0.0,0.0,0.051682964,1.4071729,0.0750221,0.0,0.54851156,0.009083148"
2052,"0.0,0.0031585684,0.040806863,0.9739808,0.06541106,0.0,0.66723496,0.018301927"
2053,"0.0,0.0,0.05103749,1.3834729,0.07460556,0.0,0.55372584,0.009499688"
2054,"0.0,0.0083113145,0.034586925,0.71966887,0.05943154,0.0,0.7398089,0.024030432"
2055,"0.0,0.0,0.06925101,2.0956957,0.091033794,0.0,0.3597304,0.0"
2056,"0.0,0.0,0.055955946,1.5752187,0.078897595,0.0,0.5028018,0.005207656"
2057,"0.0,0.0,0.047149464,1.2302217,0.07105254,0.0,0.5963271,0.013052717"
2058,"0.0,0.0110945925,0.030885812,0.5067988,0.05642968,0.0,0.8020352,0.026700528"
2059,"0.0,0.0,0.04860586,1.2873843,0.07232609,0.0,0.58076197,0.011779169"
2060,"0.0,0.011486469,0.029156119,0.33988458,0.05547931,0.0,0.8520999,0.02800661"
2061,"0.0,0.0,0.04946103,1.3212098,0.07316054,0.0,0.5709721,0.010944717"
2062,"0.0,0.0,0.054647572,1.5230372,0.077670224,0.0,0.5171358,0.006435031"
2063,"0.0,0.011013719,0.03226753,0.6397853,0.05707493,0.0,0.7596636,0.027030317"
2064,"0.0,0.0,0.05050437,1.3615226,0.07399899,0.0,0.5607705,0.010106264"
2065,"0.0,0.0014636964,0.042877447,1.0619383,0.067122184,0.0,0.64251393,0.016983066"
2066,"0.0,0.0,0.051013656,1.3809521,0.07445767,0.0,0.55551136,0.009647587"
2067,"0.0,0.00082078483,0.043689456,1.0898486,0.067979,0.0,0.63495135,0.015872434"
2068,"0.0,0.009604612,0.032742724,0.6032105,0.05801818,0.0,0.7739261,0.02528087"
2069,"0.0,0.0,0.0459203,1.1822413,0.06996862,0.0,0.6090174,0.014136634"
2070,"0.0,0.0,0.06303339,1.853856,0.085356385,0.0,0.42596397,0.0"
2071,"0.0,0.0053910147,0.03808347,0.86199915,0.06292194,0.0,0.69895643,0.020639133"
2072,"0.0,0.0,0.06224693,1.8247191,0.08490844,0.0,0.4323934,0.0"
2073,"0.0,0.0,0.04854648,1.2849545,0.07228525,0.0,0.5814364,0.011820007"
2074,"0.0,0.011568344,0.029676588,0.41031176,0.055489693,0.0,0.83107007,0.028010124"
2075,"0.0,0.0006571738,0.043874297,1.1006153,0.06800931,0.0,0.6320594,0.016095944"
2076,"0.0,0.0,0.05071991,1.3694713,0.074154995,0.0,0.5589121,0.00995026"
2077,"0.0,0.0011579851,0.043303236,1.0779889,0.06745621,0.0,0.63819575,0.016649045"
2078,"0.0,0.0035977773,0.04028973,0.95658374,0.06477263,0.0,0.6722609,0.019171022"
2079,"0.0,0.00020927843,0.04463896,1.1331189,0.06885804,0.0,0.62174046,0.015247211"
2080,"0.0,0.0058198357,0.037440207,0.8364816,0.062277555,0.0,0.7064963,0.021325244"
2081,"0.0,0.009602664,0.032745328,0.59677446,0.058008406,0.0,0.77570623,0.025410224"
2082,"0.0,0.0005142847,0.04390406,1.1007009,0.06796424,0.0,0.63280153,0.01613432"
2083,"0.0,0.0020059263,0.042391878,1.0424957,0.066628724,0.0,0.6480094,0.017476529"
2084,"0.0,0.00095312204,0.043560773,1.0880045,0.06770816,0.0,0.63560104,0.016397094"
2085,"0.0,0.0,0.058773182,1.6857132,0.08146935,0.0,0.47220892,0.0026359092"
2086,"0.0,0.0029636724,0.041014496,0.98300534,0.06545712,0.0,0.66521627,0.0183836"
2087,"0.0,0.0027078558,0.041507374,1.0067185,0.065894224,0.0,0.65789163,0.018144177"
2088,"0.0,0.0,0.06155632,1.7959093,0.08409019,0.0,0.44131145,1.5065074e-05"
2089,"0.0,0.0059107346,0.037315466,0.819787,0.062353276,0.0,0.7112822,0.02109117"
2090,"0.0,0.0,0.055051856,1.5411873,0.078164354,0.0,0.5110092,0.0059409067"
2091,"0.0,0.0,0.051537,1.400811,0.07490865,0.0,0.55056804,0.009196604"
2092,"0.0,0.011425413,0.030711513,0.5557584,0.055554323,0.0,0.7882316,0.027562752"
2093,"0.0,0.0019192956,0.04250592,1.0477779,0.06682343,0.0,0.6461835,0.017281823"
2094,"0.0,0.0,0.05413357,1.5038705,0.077277064,0.0,0.52172387,0.006828187"
2095,"0.0,0.0012324154,0.043073304,1.0636157,0.06745393,0.0,0.64234436,0.016287819"
2096,"0.0,0.0,0.047662556,1.2498285,0.07143797,0.0,0.5909106,0.012667283"
2097,"0.0,0.0,0.04894731,1.3006167,0.0726172,0.0,0.57728654,0.011488048"
2098,"0.0,0.009552163,0.032974117,0.64937526,0.05797745,0.0,0.7600601,0.025481302"
2099,"0.0,0.0,0.04898892,1.3012748,0.07263404,0.0,0.5769315,0.011471214"
2100,"0.0,0.0,0.05845214,1.672597,0.08113423,0.0,0.47577685,0.002971027"
2101,"0.0,0.0,0.045055628,1.1474273,0.06911692,0.0,0.618893,0.014988334"
2102,"0.0,0.011046908,0.027736709,0.0,0.05809289,0.0,1.0028784,0.026548453"
2103,"0.0,0.0015707025,0.042916827,1.0637276,0.067194715,0.0,0.6416491,0.016910534"
2104,"0.0,0.0,0.047826998,1.256532,0.071645334,0.0,0.5891434,0.012459915"
2105,"0.0,0.011578198,0.030518854,0.5546737,0.055326257,0.0,0.78802955,0.02808425"
2106,"0.0,0.010853442,0.027046027,0.0,0.059153963,0.0,1.0673479,0.025781766"
2107,"0.0,0.006770298,0.036448963,0.80026156,0.06125802,0.0,0.7161792,0.02246913"
2108,"0.0,0.0,0.0470109,1.2257562,0.070955634,0.0,0.5968122,0.013149625"
2109,"0.0,0.01153193,0.029483577,0.37505287,0.05552578,0.0,0.8419765,0.027903106"
2110,"0.0,0.005147105,0.038357187,0.8597872,0.063290656,0.0,0.6997419,0.020239027"
2111,"0.0,0.0,0.047880154,1.2593288,0.071790814,0.0,0.58759457,0.012314439"
2112,"0.0,0.011293568,0.02873816,0.20093772,0.05612921,0.0,0.8926431,0.027601305"
2113,"0.0,0.0022225333,0.04202054,1.0282348,0.066349514,0.0,0.65190005,0.017755736"
2114,"0.0,0.0,0.053282686,1.471282,0.07655859,0.0,0.53058577,0.0075466614"
2115,"0.0,0.0045628855,0.039153047,0.90759724,0.06386513,0.0,0.68589085,0.019809462"
2116,"0.0,0.0,0.052479286,1.4386139,0.07575133,0.0,0.5399171,0.008353926"
2117,"0.0,0.0044479133,0.039117932,0.8885534,0.06406599,0.0,0.6916608,0.019420693"
2118,"0.0,0.0,0.047968253,1.2616915,0.0717045,0.0,0.5882832,0.012400759"
2119,"0.0,0.0066002156,0.036506113,0.77764153,0.061569948,0.0,0.72342634,0.022033818"
2120,"0.0,0.0023744004,0.04178772,1.0161772,0.06624002,0.0,0.6551535,0.017667446"
2121,"0.0,0.0010432303,0.04358311,1.0879014,0.06794442,0.0,0.6348784,0.015987301"
2122,"0.0,0.0042286175,0.039264064,0.90558887,0.06393808,0.0,0.68729174,0.019665146"
2123,"0.0,0.004407382,0.039133646,0.8992547,0.06385353,0.0,0.6886874,0.019814536"
2124,"0.0,0.0,0.06053345,1.7550292,0.0830511,0.0,0.45325446,0.0010541528"
2125,"0.0,0.0,0.05153955,1.401133,0.07487354,0.0,0.5502591,0.00923172"
2126,"0.0,0.011311859,0.028720032,0.1964317,0.05616319,0.0,0.8938925,0.027583178"
2127,"0.0,0.011457705,0.030443873,0.5267617,0.05557953,0.0,0.7964519,0.027647877"
2128,"0.0,0.0021643257,0.04198823,1.0204169,0.06635096,0.0,0.6548115,0.017457033"
2129,"0.0,0.0037263343,0.040084053,0.9433487,0.06444845,0.0,0.67693585,0.019329395"
2130,"0.0,0.0063921646,0.036834523,0.7947359,0.061820637,0.0,0.7188296,0.021669157"
2131,"0.0,0.0,0.050465666,1.3597531,0.073948145,0.0,0.5612165,0.010157106"
2132,"0.0,0.011387773,0.030315606,0.4597351,0.056004815,0.0,0.8163684,0.027170684"
2133,"0.0,0.0,0.04508315,1.1476946,0.069283165,0.0,0.61844766,0.014665374"
2134,"0.0,0.0073478324,0.03551334,0.7366204,0.06059639,0.0,0.73557234,0.022707142"
2135,"0.0,0.0040554134,0.039875947,0.9357153,0.06444622,0.0,0.6781258,0.019276714"
2136,"0.0,0.0,0.0548686,1.5330619,0.07796818,0.0,0.5136423,0.006137075"
2137,"0.0,0.0,0.04894383,1.3023529,0.07279462,0.0,0.575289,0.01131063"
2138,"0.0,0.0,0.06600915,1.9684932,0.08797169,0.0,0.39532173,0.0"
2139,"0.0,0.0008879332,0.043804407,1.0976114,0.068093,0.0,0.6321807,0.01592736"
2140,"0.0,0.006574509,0.036529437,0.7787038,0.06158188,0.0,0.7231529,0.021915331"
2141,"0.0,0.0,0.057172187,1.625942,0.080347225,0.0,0.48659202,0.0037580281"
2142,"0.0,0.0052414536,0.038237337,0.86675584,0.06310746,0.0,0.69766736,0.020390727"
2143,"0.0,0.0077172117,0.035107665,0.72084105,0.060180046,0.0,0.739626,0.023339385"
2144,"0.0,0.0039505735,0.03974428,0.92842907,0.06433558,0.0,0.68076795,0.019399215"
2145,"0.0,0.0,0.07174249,2.1933675,0.09329359,0.0,0.3333377,0.0"
2146,"0.0,0.0,0.051414177,1.3971143,0.074819624,0.0,0.55098355,0.0092856325"
2147,"0.0,0.0,0.045157008,1.1511903,0.06919052,0.0,0.6180701,0.014914734"
2148,"0.0,0.0,0.053593647,1.4829412,0.07684315,0.0,0.52706707,0.007262105"
2149,"0.0,0.0058175973,0.037623614,0.8413911,0.0623328,0.0,0.7051232,0.021301905"
2150,"0.0,0.0009352537,0.04346619,1.0854912,0.06768741,0.0,0.6361357,0.016417844"
2151,"0.0,0.007818012,0.03490615,0.6775595,0.06033836,0.0,0.7521109,0.023082225"
2152,"0.0,0.0058135577,0.037541512,0.8424057,0.062206157,0.0,0.7048689,0.021493213"
2153,"0.0,0.0,0.055603907,1.5615147,0.07858561,0.0,0.5060375,0.005519651"
2154,"0.0,0.002089182,0.04230482,1.0402184,0.06665666,0.0,0.6480031,0.017448597"
2155,"0.0,0.0,0.052304093,1.4340588,0.07575682,0.0,0.5396508,0.008348439"
2156,"0.0,0.0,0.0456403,1.1697263,0.06956994,0.0,0.6135802,0.014535317"
2157,"0.0,0.0034443513,0.040357776,0.95614445,0.06487271,0.0,0.67280346,0.018914893"
2158,"0.0,0.0016319593,0.0426362,1.0521991,0.066953495,0.0,0.6451977,0.017114244"
2159,"0.0,0.0,0.04874071,1.2928851,0.07254652,0.0,0.57848847,0.011558736"
2160,"0.0,0.0052411556,0.038080283,0.8618467,0.06289344,0.0,0.6992555,0.020833662"
2161,"0.0,0.0,0.046172872,1.1928587,0.07022997,0.0,0.606034,0.013875284"
2162,"0.0,0.0,0.048013184,1.265244,0.071912274,0.0,0.58548313,0.012192981"
2163,"0.0,0.0,0.04640668,1.2005786,0.07032403,0.0,0.60443866,0.013781222"
2164,"0.0,0.0,0.0552392,1.5485332,0.07838791,0.0,0.5090127,0.0057173464"
2165,"0.0,0.0,0.06415194,1.8959224,0.08629568,0.0,0.4151829,0.0"
2166,"0.0,0.0,0.06250078,1.8320793,0.08498517,0.0,0.4314424,0.0"
2167,"0.0,0.0112186,0.028060624,0.0,0.057456993,0.0,0.96389866,0.026923763"
2168,"0.0,0.0,0.067888886,2.0421479,0.08985154,0.0,0.3745051,0.0"
2169,"0.0,0.008160908,0.03467062,0.703014,0.059758626,0.0,0.7450895,0.023627434"
2170,"0.0,0.0,0.05539451,1.5560213,0.07868371,0.0,0.50587,0.0054215435"
2171,"0.0,0.0,0.050079003,1.3447573,0.07361609,0.0,0.56499743,0.010489164"
2172,"0.0,0.0101112705,0.03226207,0.6093209,0.057395086,0.0,0.77156967,0.02614844"
2173,"0.0,0.0,0.055118583,1.5445702,0.0783481,0.0,0.50941694,0.0057571568"
2174,"0.0,0.0056700995,0.03748704,0.78221714,0.06289567,0.0,0.7220202,0.020657275"
2175,"0.0,0.0,0.051295318,1.3921432,0.07469997,0.0,0.55268586,0.009405289"
2176,"0.0,0.0,0.058775313,1.6851029,0.08153016,0.0,0.47242936,0.0025750995"
2177,"0.0,0.0079908855,0.0348346,0.7293211,0.05983485,0.0,0.7369826,0.02371895"
2178,"0.0,0.0,0.07146973,2.1816683,0.09302411,0.0,0.33682868,0.0"
2179,"0.0,0.006748202,0.036346275,0.77955395,0.061356332,0.0,0.72265357,0.022166366"
2180,"0.0,0.011454539,0.029238947,0.38036767,0.055179853,0.0,0.8408842,0.028102098"
2181,"0.0,0.0037804302,0.04018104,0.95219064,0.064624205,0.0,0.67343515,0.019341089"
2182,"0.0,0.0023910375,0.04189825,1.0240636,0.066303894,0.0,0.6527681,0.017801352"
2183,"0.0,0.0065748054,0.03659753,0.77138424,0.061834246,0.0,0.72483855,0.021676509"
2184,"0.0,0.0,0.050709773,1.3684086,0.07414015,0.0,0.559168,0.009965107"
2185,"0.0,0.0,0.059388813,1.710985,0.082179725,0.0,0.46434683,0.0019255318"
2186,"0.0,0.0,0.05895395,1.6924521,0.08157431,0.0,0.4705234,0.0025309455"
