movie_id,movie_embedding
1283,"0.0,0.0,0.0,1.2323879,0.0,0.0,1.2756006,0.0"
1284,"0.0,0.0,0.0,1.2420471,0.0,0.0,1.3176047,0.0"
1285,"0.0,0.0,0.0,1.049784,0.0,0.0,0.88425976,0.0"
1286,"0.0,0.0,0.0,0.9247251,0.0,0.0,0.5337763,0.0"
1287,"0.0,0.0,0.0,1.1180384,0.0,0.0,1.0159374,0.0"
1288,"0.0,0.0,0.0,1.2749481,0.0,0.0,1.4032114,0.0"
1289,"0.0,0.0,0.0,1.0162044,0.0,0.0,0.769263,0.0"
1290,"0.0,0.0,0.0,1.0005474,0.0,0.0,0.71773773,0.0"
1291,"0.0,0.0,0.0,1.1513801,0.0,0.0,1.1495674,0.0"
1292,"0.0,0.0,0.0,1.0365695,0.0,0.0,0.8466249,0.0"
1293,"0.0,0.0,0.0,1.1380348,0.0,0.0,1.0566714,0.0"
1294,"0.0,0.0,0.0,1.1753073,0.0,0.0,1.1995714,0.0"
1295,"0.0,0.0,0.0,0.9811829,0.0,0.0,0.67516166,0.0"
1296,"0.0,0.0,0.0,1.1213822,0.0,0.0,1.0141351,0.0"
1297,"0.0,0.0,0.0,0.99539614,0.0,0.0,0.74810857,0.0"
1298,"0.0,0.0,0.0,1.014801,0.0,0.0,0.7525895,0.0"
1299,"0.0,0.0,0.0,1.246018,0.0,0.0,1.3267758,0.0"
1300,"0.0,0.0,0.0,1.0779521,0.0,0.0,0.9176229,0.0"
1301,"0.0,0.0,0.0,1.068385,0.0,0.0,0.9218948,0.0"
1302,"0.0,0.0,0.0,1.1030104,0.0,0.0,0.97582966,0.0"
1303,"0.0,0.0,0.0,1.1172514,0.0,0.0,1.0485448,0.0"
1304,"0.0,0.0,0.0,1.1492891,0.0,0.0,1.1304691,0.0"
1305,"0.0,0.0,0.0,0.9657217,0.0,0.0,0.6366818,0.0"
1306,"0.0,0.0,0.0,0.8859812,0.0,0.0,0.4532114,0.0"
1307,"0.0,0.0,0.0,1.1361914,0.0,0.0,1.0911775,0.0"
1308,"0.0,0.0,0.0,0.7668066,0.0,0.0,0.23794469,0.0"
1309,"0.0,0.0,0.0,0.8616607,0.0,0.0,0.41790834,0.0"
1310,"0.0,0.0,0.0,1.0206801,0.0,0.0,0.7198756,0.0"
1311,"0.0,0.0,0.0,0.7023788,0.0,0.0,0.16728769,0.0"
1312,"0.0,0.0,0.0,0.60042596,0.0,0.0,0.10305187,0.0"
1313,"0.0,0.0,0.0,0.72292703,0.0,0.0,0.21813793,0.0"
1314,"0.0,0.0,0.0,0.83130515,0.0,0.0,0.34707966,0.0"
1315,"0.0,0.0,0.0,0.85625637,0.0,0.0,0.4613967,0.0"
1316,"0.0,0.0,0.0,0.85920054,0.0,0.0,0.41927266,0.0"
1317,"0.0,0.0,0.0,0.6037818,0.0,0.0,0.04357742,0.0"
1318,"0.0,0.0,0.0,0.8498696,0.0,0.0,0.40245768,0.0"
1319,"0.0,0.0,0.0,0.8959295,0.0,0.0,0.5306161,0.0"
1320,"0.0,0.0,0.0,0.6467906,0.0,0.0,0.06501256,0.0"
1321,"0.0,0.0,0.0,0.97599006,0.0,0.0,0.73693675,0.0"
1322,"0.0,0.0,0.0,0.48724052,0.0,0.0,0.0,0.0"
1323,"0.0,0.0,0.0,0.10735291,0.0,0.0,0.0,0.0"
1324,"0.0,0.0,0.0,0.58156,0.0,0.0,0.0,0.0"
1325,"0.0,0.0,0.0,0.51891035,0.0,0.0,0.0,0.0"
1326,"0.0,0.0,0.0,0.49507377,0.0,0.0,0.0,0.0"
1327,"0.0,0.0,0.0,0.5809943,0.0,0.0,0.0,0.0"
1328,"0.0,0.0,0.0,0.41391683,0.0,0.0,0.0,0.0"
1329,"0.0,0.0,0.0,0.7783425,0.0,0.0,0.24200836,0.0"
1330,"0.0,0.0,0.0,0.8332145,0.0,0.0,0.35079768,0.0"
1331,"0.0,0.0,0.0,0.76706296,0.0,0.0,0.21524996,0.0"
1332,"0.0,0.0,0.0,0.7546662,0.0,0.0,0.23527406,0.0"
1333,"0.0,0.0,0.0,1.0029038,0.0,0.0,0.8025302,0.0"
1334,"0.0,0.0,0.0,0.55214596,0.0,0.0,0.0,0.0"
1335,"0.0,0.0,0.0,0.76118106,0.0,0.0,0.21954316,0.0"
1336,"0.0,0.0,0.0,0.29770193,0.0,0.0,0.0,0.0"
1337,"0.0,0.0,0.0,0.7938565,0.0,0.0,0.27997068,0.0"
1339,"0.0,0.0,0.0,0.8318641,0.0,0.0,0.33801937,0.0"
1340,"0.0,0.0,0.0,0.99975616,0.0,0.0,0.7940031,0.0"
1341,"0.0,0.0,0.0,0.3833895,0.0,0.0,0.0,0.0"
1342,"0.0,0.0,0.0,0.72937584,0.0,0.0,0.1477896,0.0"
1343,"0.0,0.0,0.0,0.9609851,0.0,0.0,0.65462345,0.0"
1344,"0.0,0.0,0.0,0.92334783,0.0,0.0,0.55857533,0.0"
1345,"0.0,0.0,0.0,0.9096486,0.0,0.0,0.56263465,0.0"
1346,"0.0,0.0,0.0,0.7702756,0.0,0.0,0.22117217,0.0"
1347,"0.0,0.0,0.0,0.87241614,0.0,0.0,0.4790466,0.0"
1348,"0.0,0.0,0.0,0.939713,0.0,0.0,0.64336365,0.0"
1349,"0.0,0.0,0.0,0.71055853,0.0,0.0,0.12321387,0.0"
1350,"0.0,0.0,0.0,0.9631133,0.0,0.0,0.704957,0.0"
1351,"0.0,0.0,0.0,0.94170946,0.0,0.0,0.5767049,0.0"
1352,"0.0,0.0,0.0,0.71503264,0.0,0.0,0.18988068,0.0"
1353,"0.0,0.0,0.0,0.8281098,0.0,0.0,0.33308238,0.0"
1354,"0.0,0.0,0.0,1.0663693,0.0,0.0,0.88832814,0.0"
1355,"0.0,0.0,0.0,0.13603699,0.0,0.0,0.0,0.0"
1356,"0.0,0.0,0.0,0.9731084,0.0,0.0,0.7073181,0.0"
1357,"0.0,0.0,0.0,0.99397117,0.0,0.0,0.7037336,0.0"
1358,"0.0,0.0,0.0,1.1740985,0.0,0.0,1.1521109,0.0"
1359,"0.0,0.0,0.0,0.36599594,0.0,0.0,0.0,0.0"
1360,"0.0,0.0,0.0,0.83520377,0.0,0.0,0.37599462,0.0"
1361,"0.0,0.0,0.0,1.1824424,0.0,0.0,1.1221592,0.0"
1362,"0.0,0.0,0.0,1.0401313,0.0,0.0,0.82359403,0.0"
1363,"0.0,0.0,0.0,0.6272035,0.0,0.0,0.12372936,0.0"
1364,"0.0,0.0,0.0,0.7059713,0.0,0.0,0.14358215,0.0"
1365,"0.0,0.0,0.0,1.0450643,0.0,0.0,0.8280517,0.0"
1366,"0.0,0.0,0.0,0.5916568,0.0,0.0,0.090584144,0.0"
1367,"0.0,0.0,0.0,0.6600176,0.0,0.0,0.10333879,0.0"
1368,"0.0,0.0,0.0,0.86566377,0.0,0.0,0.4256982,0.0"
1369,"0.0,0.0,0.0,0.93951976,0.0,0.0,0.5672343,0.0"
1370,"0.0,0.0,0.0,0.8741411,0.0,0.0,0.4626525,0.0"
1371,"0.0,0.0,0.0,0.720613,0.0,0.0,0.15285777,0.0"
1372,"0.0,0.0,0.0,0.86568177,0.0,0.0,0.44633088,0.0"
1373,"0.0,0.0,0.0,0.7094545,0.0,0.0,0.1501415,0.0"
1374,"0.0,0.0,0.0,1.0531442,0.0,0.0,0.9031579,0.0"
1375,"0.0,0.0,0.0,0.8554779,0.0,0.0,0.4150215,0.0"
1376,"0.0,0.0,0.0,0.9390656,0.0,0.0,0.62430626,0.0"
1377,"0.0,0.0,0.0,0.64776593,0.0,0.0,0.08296789,0.0"
1378,"0.0,0.0,0.0,0.95354927,0.0,0.0,0.64505947,0.0"
1379,"0.0,0.0,0.0,0.62294513,0.0,0.0,0.069698036,0.0"
1380,"0.0,0.0,0.0,0.9847603,0.0,0.0,0.7262353,0.0"
1381,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1382,"0.0,0.0,0.0,0.5954993,0.0,0.0,0.10524961,0.0"
1383,"0.0,0.0,0.0,0.7118331,0.0,0.0,0.15947862,0.0"
1384,"0.0,0.0,0.0,0.81573105,0.0,0.0,0.359755,0.0"
1385,"0.0,0.0,0.0,0.7671362,0.0,0.0,0.21093872,0.0"
1386,"0.0,0.0,0.0,0.8568002,0.0,0.0,0.43627685,0.0"
1387,"0.0,0.0,0.0,1.1686952,0.0,0.0,1.1915197,0.0"
1388,"0.0,0.0,0.0,0.5819904,0.0,0.0,0.0,0.0"
1389,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1390,"0.0,0.0,0.0,0.8371868,0.0,0.0,0.35678044,0.0"
1391,"0.0,0.0,0.0,0.44642258,0.0,0.0,0.0,0.0"
1392,"0.0,0.0,0.0,1.001742,0.0,0.0,0.72173154,0.0"
1393,"0.0,0.0,0.0,0.986693,0.0,0.0,0.6873143,0.0"
1394,"0.0,0.0,0.0,1.1427155,0.0,0.0,1.1141704,0.0"
1395,"0.0,0.0,0.0,0.8299465,0.0,0.0,0.37556535,0.0"
1396,"0.0,0.0,0.0,1.0077837,0.0,0.0,0.74087656,0.0"
1397,"0.0,0.0,0.0,0.9176769,0.0,0.0,0.519842,0.0"
1398,"0.0,0.0,0.0,0.48430818,0.0,0.0,0.0,0.0"
1399,"0.0,0.0,0.0,0.85680866,0.0,0.0,0.41121817,0.0"
1400,"0.0,0.0,0.0,0.8006623,0.0,0.0,0.3434038,0.0"
1401,"0.0,0.0,0.0,0.78235245,0.0,0.0,0.32238048,0.0"
1404,"0.0,0.0,0.0,0.5936336,0.0,0.0,0.09928745,0.0"
1405,"0.0,0.0,0.0,0.7956268,0.0,0.0,0.26930487,0.0"
1406,"0.0,0.0,0.0,0.84854364,0.0,0.0,0.40188587,0.0"
1407,"0.0,0.0,0.0,1.0214169,0.0,0.0,0.8052532,0.0"
1408,"0.0,0.0,0.0,1.0168848,0.0,0.0,0.81777114,0.0"
1409,"0.0,0.0,0.0,0.8485513,0.0,0.0,0.38433728,0.0"
1410,"0.0,0.0,0.0,0.52951753,0.0,0.0,0.015934493,0.0"
1411,"0.0,0.0,0.0,1.1229655,0.0,0.0,1.025423,0.0"
1412,"0.0,0.0,0.0,0.8746464,0.0,0.0,0.43686065,0.0"
1413,"0.0,0.0,0.0,0.6507856,0.0,0.0,0.16210212,0.0"
1414,"0.0,0.0,0.0,0.9107525,0.0,0.0,0.5405285,0.0"
1415,"0.0,0.0,0.0,0.7830572,0.0,0.0,0.32364678,0.0"
1416,"0.0,0.0,0.0,0.9751507,0.0,0.0,0.6584413,0.0"
1417,"0.0,0.0,0.0,0.8521935,0.0,0.0,0.40451473,0.0"
1419,"0.0,0.0,0.0,0.99178755,0.0,0.0,0.6973299,0.0"
1420,"0.0,0.0,0.0,1.0142201,0.0,0.0,0.7033037,0.0"
1421,"0.0,0.0,0.0,0.90954745,0.0,0.0,0.53918123,0.0"
1422,"0.0,0.0,0.0,0.70294046,0.0,0.0,0.18066995,0.0"
1423,"0.0,0.0,0.0,0.950714,0.0,0.0,0.5916588,0.0"
1424,"0.0,0.0,0.0,0.744972,0.0,0.0,0.19147375,0.0"
1425,"0.0,0.0,0.0,0.62177,0.0,0.0,0.07003529,0.0"
1426,"0.0,0.0,0.0,0.6279305,0.0,0.0,0.098998204,0.0"
1427,"0.0,0.0,0.0,0.6563738,0.0,0.0,0.1274632,0.0"
1428,"0.0,0.0,0.0,0.73151165,0.0,0.0,0.25724462,0.0"
1429,"0.0,0.0,0.0,0.852047,0.0,0.0,0.41124195,0.0"
1430,"0.0,0.0,0.0,0.7990559,0.0,0.0,0.3002268,0.0"
1431,"0.0,0.0,0.0,0.56563705,0.0,0.0,0.004367942,0.0"
1432,"0.0,0.0,0.0,0.5232932,0.0,0.0,0.0,0.0"
1433,"0.0,0.0,0.0,0.75321066,0.0,0.0,0.21690217,0.0"
1434,"0.0,0.0,0.0,0.75057524,0.0,0.0,0.20339608,0.0"
1436,"0.0,0.0,0.0,0.704536,0.0,0.0,0.16154762,0.0"
1437,"0.0,0.0,0.0,0.85849506,0.0,0.0,0.41446662,0.0"
1438,"0.0,0.0,0.0,0.62331784,0.0,0.0,0.049452,0.0"
1439,"0.0,0.0,0.0,0.58937454,0.0,0.0,0.026462944,0.0"
1440,"0.0,0.0,0.0,0.56061715,0.0,0.0,0.0,0.0"
1441,"0.0,0.0,0.0,0.8637058,0.0,0.0,0.42515802,0.0"
1442,"0.0,0.0,0.0,0.8766543,0.0,0.0,0.43757054,0.0"
1443,"0.0,0.0,0.0,0.9466495,0.0,0.0,0.5962181,0.0"
1444,"0.0,0.0,0.0,0.6806456,0.0,0.0,0.1350238,0.0"
1445,"0.0,0.0,0.0,0.40853894,0.0,0.0,0.0,0.0"
1446,"0.0,0.0,0.0,1.0004401,0.0,0.0,0.75963503,0.0"
1447,"0.0,0.0,0.0,0.8885391,0.0,0.0,0.46290424,0.0"
1448,"0.0,0.0,0.0,0.91472584,0.0,0.0,0.548425,0.0"
1449,"0.0,0.0,0.0,1.2383412,0.0,0.0,1.356621,0.0"
1450,"0.0,0.0,0.0,0.80439603,0.0,0.0,0.3252096,0.0"
1453,"0.0,0.0,0.0,0.5049437,0.0,0.0,0.0,0.0"
1454,"0.0,0.0,0.0,0.74674004,0.0,0.0,0.21031278,0.0"
1455,"0.0,0.0,0.0,0.63766533,0.0,0.0,0.08682476,0.0"
1456,"0.0,0.0,0.0,0.096450984,0.0,0.0,0.0,0.0"
1457,"0.0,0.0,0.0,0.687696,0.0,0.0,0.13895287,0.0"
1458,"0.0,0.0,0.0,0.82667786,0.0,0.0,0.34035197,0.0"
1459,"0.0,0.0,0.0,0.724368,0.0,0.0,0.20252122,0.0"
1460,"0.0,0.0,0.0,0.52621853,0.0,0.0,0.0,0.0"
1461,"0.0,0.0,0.0,0.3384905,0.0,0.0,0.0,0.0"
1462,"0.0,0.0,0.0,0.9284066,0.0,0.0,0.5682829,0.0"
1463,"0.0,0.0,0.0,0.85261136,0.0,0.0,0.39755127,0.0"
1464,"0.0,0.0,0.0,0.97238696,0.0,0.0,0.6499395,0.0"
1465,"0.0,0.0,0.0,0.91354704,0.0,0.0,0.5057817,0.0"
1466,"0.0,0.0,0.0,0.9826137,0.0,0.0,0.67747295,0.0"
1467,"0.0,0.0,0.0,0.8558715,0.0,0.0,0.41374135,0.0"
1468,"0.0,0.0,0.0,0.3963661,0.0,0.0,0.0,0.0"
1470,"0.0,0.0,0.0,0.93738544,0.0,0.0,0.58082014,0.0"
1471,"0.0,0.0,0.0,0.8359511,0.0,0.0,0.3900929,0.0"
1472,"0.0,0.0,0.0,0.7949974,0.0,0.0,0.2916485,0.0"
1473,"0.0,0.0,0.0,0.7237392,0.0,0.0,0.24798247,0.0"
1474,"0.0,0.0,0.0,0.1203689,0.0,0.0,0.0,0.0"
1475,"0.0,0.0,0.0,0.7828489,0.0,0.0,0.28896844,0.0"
1476,"0.0,0.0,0.0,0.91438854,0.0,0.0,0.5107796,0.0"
1477,"0.0,0.0,0.0,0.7045234,0.0,0.0,0.18439645,0.0"
1479,"0.0,0.0,0.0,0.7749283,0.0,0.0,0.22531082,0.0"
1480,"0.0,0.0,0.0,0.7562228,0.0,0.0,0.28261635,0.0"
1482,"0.0,0.0,0.0,0.68795633,0.0,0.0,0.20017101,0.0"
1483,"0.0,0.0,0.0,0.26323465,0.0,0.0,0.0,0.0"
1484,"0.0,0.0,0.0,0.95888865,0.0,0.0,0.62024325,0.0"
1485,"0.0,0.0,0.0,1.003594,0.0,0.0,0.76675314,0.0"
1486,"0.0,0.0,0.0,0.85637224,0.0,0.0,0.4166982,0.0"
1487,"0.0,0.0,0.0,0.47576103,0.0,0.0,0.0,0.0"
1488,"0.0,0.0,0.0,0.67513674,0.0,0.0,0.18425557,0.0"
1489,"0.0,0.0,0.0,0.7782397,0.0,0.0,0.2778152,0.0"
1490,"0.0,0.0,0.0,0.20992684,0.0,0.0,0.0,0.0"
1493,"0.0,0.0,0.0,0.8928401,0.0,0.0,0.48230052,0.0"
1494,"0.0,0.0,0.0,0.4666326,0.0,0.0,0.0,0.0"
1495,"0.0,0.0,0.0,0.24081743,0.0,0.0,0.0,0.0"
1496,"0.0,0.0,0.0,0.93472326,0.0,0.0,0.5560545,0.0"
1497,"0.0,0.0,0.0,0.5882788,0.0,0.0,0.014927495,0.0"
1498,"0.0,0.0,0.0,0.6266252,0.0,0.0,0.14627616,0.0"
1499,"0.0,0.0,0.0,0.30265698,0.0,0.0,0.0,0.0"
1500,"0.0,0.0,0.0,0.99028105,0.0,0.0,0.7401541,0.0"
1501,"0.0,0.0,0.0,0.66520023,0.0,0.0,0.15600832,0.0"
1502,"0.0,0.0,0.0,0.63836306,0.0,0.0,0.09216234,0.0"
1503,"0.0,0.0,0.0,0.29653415,0.0,0.0,0.0,0.0"
1504,"0.0,0.0,0.0,0.9441172,0.0,0.0,0.58179796,0.0"
1507,"0.0,0.0,0.0,0.9576551,0.0,0.0,0.6111081,0.0"
1508,"0.0,0.0,0.0,0.9217534,0.0,0.0,0.5229147,0.0"
1509,"0.0,0.0,0.0,0.88043416,0.0,0.0,0.4496943,0.0"
1510,"0.0,0.0,0.0,0.8427318,0.0,0.0,0.39308473,0.0"
1511,"0.0,0.0,0.0,0.83178353,0.0,0.0,0.34541687,0.0"
1513,"0.0,0.0,0.0,0.8089836,0.0,0.0,0.29367393,0.0"
1514,"0.0,0.0,0.0,0.84807885,0.0,0.0,0.37387842,0.0"
1515,"0.0,0.0,0.0,0.48241967,0.0,0.0,0.0,0.0"
1516,"0.0,0.0,0.0,0.87297034,0.0,0.0,0.44580567,0.0"
1517,"0.0,0.0,0.0,1.0203618,0.0,0.0,0.8188181,0.0"
1518,"0.0,0.0,0.0,0.8509816,0.0,0.0,0.4122012,0.0"
1519,"0.0,0.0,0.0,0.79051304,0.0,0.0,0.3253227,0.0"
1520,"0.0,0.0,0.0,0.61303765,0.0,0.0,0.08085123,0.0"
1522,"0.0,0.0,0.0,0.7455749,0.0,0.0,0.26983756,0.0"
1523,"0.0,0.0,0.0,0.5044966,0.0,0.0,0.0,0.0"
1524,"0.0,0.0,0.0,0.834069,0.0,0.0,0.37867773,0.0"
1525,"0.0,0.0,0.0,0.7007991,0.0,0.0,0.14509901,0.0"
1526,"0.0,0.0,0.0,0.78018725,0.0,0.0,0.2459945,0.0"
1527,"0.0,0.0,0.0,1.0178397,0.0,0.0,0.8202538,0.0"
1528,"0.0,0.0,0.0,0.7587883,0.0,0.0,0.22784759,0.0"
1529,"0.0,0.0,0.0,0.6537024,0.0,0.0,0.16622263,0.0"
1531,"0.0,0.0,0.0,0.8547081,0.0,0.0,0.4053585,0.0"
1532,"0.0,0.0,0.0,0.7025111,0.0,0.0,0.16343859,0.0"
1533,"0.0,0.0,0.0,1.0008508,0.0,0.0,0.72425133,0.0"
1534,"0.0,0.0,0.0,0.8427253,0.0,0.0,0.39288238,0.0"
1535,"0.0,0.0,0.0,1.0604262,0.0,0.0,0.8652353,0.0"
1537,"0.0,0.0,0.0,1.0500977,0.0,0.0,0.8822328,0.0"
1538,"0.0,0.0,0.0,0.7319846,0.0,0.0,0.20189722,0.0"
1539,"0.0,0.0,0.0,0.5079865,0.0,0.0,0.0,0.0"
1541,"0.0,0.0,0.0,0.7834903,0.0,0.0,0.25695977,0.0"
1542,"0.0,0.0,0.0,0.8872854,0.0,0.0,0.45931,0.0"
1543,"0.0,0.0,0.0,0.9220154,0.0,0.0,0.5239853,0.0"
1544,"0.0,0.0,0.0,0.73530626,0.0,0.0,0.1685603,0.0"
1545,"0.0,0.0,0.0,1.0040845,0.0,0.0,0.7308174,0.0"
1546,"0.0,0.0,0.0,0.7376908,0.0,0.0,0.20087378,0.0"
1547,"0.0,0.0,0.0,0.8645937,0.0,0.0,0.42128712,0.0"
1548,"0.0,0.0,0.0,0.8177736,0.0,0.0,0.36805052,0.0"
1549,"0.0,0.0,0.0,0.64958626,0.0,0.0,0.1568526,0.0"
1550,"0.0,0.0,0.0,0.7637996,0.0,0.0,0.23874731,0.0"
1551,"0.0,0.0,0.0,0.58766526,0.0,0.0,0.095192656,0.0"
1552,"0.0,0.0,0.0,0.83046913,0.0,0.0,0.350416,0.0"
1553,"0.0,0.0,0.0,0.60788655,0.0,0.0,0.06472021,0.0"
1554,"0.0,0.0,0.0,0.9800354,0.0,0.0,0.6673642,0.0"
1555,"0.0,0.0,0.0,0.8301509,0.0,0.0,0.38113308,0.0"
1556,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1557,"0.0,0.0,0.0,0.8266144,0.0,0.0,0.38068643,0.0"
1558,"0.0,0.0,0.0,0.77034324,0.0,0.0,0.23953545,0.0"
1559,"0.0,0.0,0.0,0.872164,0.0,0.0,0.43541944,0.0"
1561,"0.0,0.0,0.0,0.6254302,0.0,0.0,0.07419261,0.0"
1562,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1563,"0.0,0.0,0.0,0.76300496,0.0,0.0,0.28934714,0.0"
1564,"0.0,0.0,0.0,0.86580515,0.0,0.0,0.42718655,0.0"
1565,"0.0,0.0,0.0,0.77876455,0.0,0.0,0.25142887,0.0"
1566,"0.0,0.0,0.0,0.9229619,0.0,0.0,0.57067084,0.0"
1567,"0.0,0.0,0.0,0.9080537,0.0,0.0,0.49905294,0.0"
1568,"0.0,0.0,0.0,0.78255147,0.0,0.0,0.31177124,0.0"
1569,"0.0,0.0,0.0,0.9441248,0.0,0.0,0.61802715,0.0"
1570,"0.0,0.0,0.0,0.80521667,0.0,0.0,0.31199256,0.0"
1571,"0.0,0.0,0.0,0.73353875,0.0,0.0,0.19370258,0.0"
1572,"0.0,0.0,0.0,0.99314845,0.0,0.0,0.70184404,0.0"
1573,"0.0,0.0,0.0,0.8179183,0.0,0.0,0.325046,0.0"
1574,"0.0,0.0,0.0,0.77234316,0.0,0.0,0.2783567,0.0"
1575,"0.0,0.0,0.0,0.86201584,0.0,0.0,0.41486648,0.0"
1577,"0.0,0.0,0.0,0.80792505,0.0,0.0,0.3537768,0.0"
1578,"0.0,0.0,0.0,0.82394284,0.0,0.0,0.34711543,0.0"
1579,"0.0,0.0,0.0,0.8576866,0.0,0.0,0.41112956,0.0"
1580,"0.0,0.0,0.0,0.9949485,0.0,0.0,0.7518258,0.0"
1581,"0.0,0.0,0.0,0.75078446,0.0,0.0,0.21550079,0.0"
1582,"0.0,0.0,0.0,0.9790689,0.0,0.0,0.7048995,0.0"
1583,"0.0,0.0,0.0,0.78003204,0.0,0.0,0.27693412,0.0"
1584,"0.0,0.0,0.0,1.0296326,0.0,0.0,0.78402513,0.0"
1585,"0.0,0.0,0.0,0.605316,0.0,0.0,0.050524365,0.0"
1586,"0.0,0.0,0.0,0.7968874,0.0,0.0,0.3256184,0.0"
1587,"0.0,0.0,0.0,0.8631223,0.0,0.0,0.43030563,0.0"
1588,"0.0,0.0,0.0,0.56966317,0.0,0.0,0.0075519644,0.0"
1589,"0.0,0.0,0.0,0.76022375,0.0,0.0,0.28663498,0.0"
1590,"0.0,0.0,0.0,0.32697344,0.0,0.0,0.0,0.0"
1591,"0.0,0.0,0.0,0.21971422,0.0,0.0,0.0,0.0"
1592,"0.0,0.0,0.0,0.54643464,0.0,0.0,0.0,0.0"
1593,"0.0,0.0,0.0,0.49382657,0.0,0.0,0.0,0.0"
1594,"0.0,0.0,0.0,1.0514972,0.0,0.0,0.84194964,0.0"
1595,"0.0,0.0,0.0,0.26894066,0.0,0.0,0.0,0.0"
1596,"0.0,0.0,0.0,0.95130116,0.0,0.0,0.5962375,0.0"
1597,"0.0,0.0,0.0,0.8556602,0.0,0.0,0.41841695,0.0"
1598,"0.0,0.0,0.0,0.8255778,0.0,0.0,0.36814752,0.0"
1599,"0.0,0.0,0.0,0.47851327,0.0,0.0,0.0,0.0"
1600,"0.0,0.0,0.0,0.42218578,0.0,0.0,0.0,0.0"
1601,"0.0,0.0,0.0,0.56905633,0.0,0.0,0.06572001,0.0"
1602,"0.0,0.0,0.0,0.32410118,0.0,0.0,0.0,0.0"
1603,"0.0,0.0,0.0,0.7434532,0.0,0.0,0.22079909,0.0"
1604,"0.0,0.0,0.0,0.83260715,0.0,0.0,0.3472447,0.0"
1605,"0.0,0.0,0.0,0.6041509,0.0,0.0,0.071661636,0.0"
1606,"0.0,0.0,0.0,0.24483699,0.0,0.0,0.0,0.0"
1608,"0.0,0.0,0.0,0.9526583,0.0,0.0,0.65937316,0.0"
1609,"0.0,0.0,0.0,0.65579545,0.0,0.0,0.16405155,0.0"
1610,"0.0,0.0,0.0,1.1450796,0.0,0.0,1.1258795,0.0"
1611,"0.0,0.0,0.0,1.0671608,0.0,0.0,0.8831143,0.0"
1612,"0.0,0.0,0.0,0.8936666,0.0,0.0,0.49081555,0.0"
1613,"0.0,0.0,0.0,0.92764175,0.0,0.0,0.54056895,0.0"
1614,"0.0,0.0,0.0,0.76741433,0.0,0.0,0.22782066,0.0"
1615,"0.0,0.0,0.0,0.85456467,0.0,0.0,0.38833725,0.0"
1616,"0.0,0.0,0.0,0.77899206,0.0,0.0,0.23217969,0.0"
1617,"0.0,0.0,0.0,1.2327143,0.0,0.0,1.3223019,0.0"
1619,"0.0,0.0,0.0,0.9086041,0.0,0.0,0.4893815,0.0"
1620,"0.0,0.0,0.0,0.7315402,0.0,0.0,0.24029031,0.0"
1621,"0.0,0.0,0.0,0.6073511,0.0,0.0,0.100475416,0.0"
1622,"0.0,0.0,0.0,0.90895236,0.0,0.0,0.49615905,0.0"
1623,"0.0,0.0,0.0,0.32435736,0.0,0.0,0.0,0.0"
1624,"0.0,0.0,0.0,0.45498925,0.0,0.0,0.0,0.0"
1625,"0.0,0.0,0.0,1.0251509,0.0,0.0,0.81456614,0.0"
1626,"0.0,0.0,0.0,0.38997993,0.0,0.0,0.0,0.0"
1627,"0.0,0.0,0.0,0.76330084,0.0,0.0,0.21939038,0.0"
1628,"0.0,0.0,0.0,0.8666718,0.0,0.0,0.42956632,0.0"
1629,"0.0,0.0,0.0,0.815983,0.0,0.0,0.30744964,0.0"
1630,"0.0,0.0,0.0,0.8546923,0.0,0.0,0.4097936,0.0"
1631,"0.0,0.0,0.0,0.97055423,0.0,0.0,0.6780748,0.0"
1632,"0.0,0.0,0.0,0.7565445,0.0,0.0,0.23057781,0.0"
1633,"0.0,0.0,0.0,1.020208,0.0,0.0,0.7684134,0.0"
1635,"0.0,0.0,0.0,1.0737221,0.0,0.0,0.9009543,0.0"
1636,"0.0,0.0,0.0,0.6107341,0.0,0.0,0.03295271,0.0"
1639,"0.0,0.0,0.0,1.0225716,0.0,0.0,0.7747632,0.0"
1640,"0.0,0.0,0.0,0.5159315,0.0,0.0,0.0,0.0"
1641,"0.0,0.0,0.0,1.0984806,0.0,0.0,1.0048745,0.0"
1642,"0.0,0.0,0.0,0.7898116,0.0,0.0,0.33194146,0.0"
1643,"0.0,0.0,0.0,0.9465821,0.0,0.0,0.5855291,0.0"
1644,"0.0,0.0,0.0,0.37202412,0.0,0.0,0.0,0.0"
1645,"0.0,0.0,0.0,0.9019487,0.0,0.0,0.51620424,0.0"
1646,"0.0,0.0,0.0,0.5986798,0.0,0.0,0.03766171,0.0"
1647,"0.0,0.0,0.0,0.6777179,0.0,0.0,0.14715227,0.0"
1648,"0.0,0.0,0.0,0.9534049,0.0,0.0,0.6048334,0.0"
1649,"0.0,0.0,0.0,1.0270004,0.0,0.0,0.735508,0.0"
1650,"0.0,0.0,0.0,0.9195596,0.0,0.0,0.5129434,0.0"
1651,"0.0,0.0,0.0,0.53757215,0.0,0.0,0.030847702,0.0"
1652,"0.0,0.0,0.0,0.9280591,0.0,0.0,0.5719852,0.0"
